replicate,state_permutation_group_mean_gap,state_permutation_effective_subjects,random_variable_group_mean_gap,random_variable_effective_subjects,validity_label,config_hash
303,0.0037642410712120235,57,-0.011218158953222269,57,full_predeclared_inference,e90eda294b47248d
304,0.008471931786234765,57,-0.011008305717215715,57,full_predeclared_inference,e90eda294b47248d
305,-0.010889585289223654,57,-0.004527878471494096,57,full_predeclared_inference,e90eda294b47248d
306,7.501191146527029e-05,57,-0.009418401208892717,57,full_predeclared_inference,e90eda294b47248d
307,0.003749670443847654,57,-0.0007904095829595429,57,full_predeclared_inference,e90eda294b47248d
308,-0.007824783696885588,57,0.015065938156310027,57,full_predeclared_inference,e90eda294b47248d
309,0.0016581857232181902,57,0.0012318350672704634,57,full_predeclared_inference,e90eda294b47248d
310,-0.008175033333241039,57,-0.005699959830137396,57,full_predeclared_inference,e90eda294b47248d
311,0.00946998058015427,57,-0.002731212051969069,57,full_predeclared_inference,e90eda294b47248d
312,-0.01072914605879493,57,0.00204478570558332,57,full_predeclared_inference,e90eda294b47248d
313,0.010100139903496166,57,0.008919072788707145,57,full_predeclared_inference,e90eda294b47248d
314,-0.0007219983913841853,57,-0.008691462434491625,57,full_predeclared_inference,e90eda294b47248d
315,0.01600299259717836,57,-0.0028612609999133405,57,full_predeclared_inference,e90eda294b47248d
316,0.0009085846784272893,57,-0.00986725129159441,57,full_predeclared_inference,e90eda294b47248d
317,-0.008821914221922317,57,0.00875114526818308,57,full_predeclared_inference,e90eda294b47248d
318,-0.013044118274657042,57,0.01032805006854925,57,full_predeclared_inference,e90eda294b47248d
319,0.0015020412411035269,57,0.015680717560830344,57,full_predeclared_inference,e90eda294b47248d
320,0.008976916243548159,57,-0.0072023931963793465,57,full_predeclared_inference,e90eda294b47248d
321,0.002626886533165225,57,-0.0013954796659498116,57,full_predeclared_inference,e90eda294b47248d
322,0.006314825898809739,57,-0.0005815368250185495,57,full_predeclared_inference,e90eda294b47248d
323,0.007689338183062489,57,0.00215543951168086,57,full_predeclared_inference,e90eda294b47248d
324,-0.0065154165662251245,57,-0.003584022772885027,57,full_predeclared_inference,e90eda294b47248d
325,0.005782310544469174,57,-0.0020922943044063926,57,full_predeclared_inference,e90eda294b47248d
326,-0.010810359863777751,57,0.023725933198740366,57,full_predeclared_inference,e90eda294b47248d
327,0.0067005850899379635,57,-0.008557909093724406,57,full_predeclared_inference,e90eda294b47248d
328,0.0012117009934937608,57,0.01706632597329943,57,full_predeclared_inference,e90eda294b47248d
329,0.014261506122936883,57,-0.012080929082850354,57,full_predeclared_inference,e90eda294b47248d
330,0.024809465926204494,57,0.011129970027100942,57,full_predeclared_inference,e90eda294b47248d
331,0.012075114241589852,57,-0.005176359359451367,57,full_predeclared_inference,e90eda294b47248d
332,-0.004793263009268972,57,-0.001558190113373276,57,full_predeclared_inference,e90eda294b47248d
333,-0.013935929369023204,57,0.01000419232347171,57,full_predeclared_inference,e90eda294b47248d
334,0.009653846628451401,57,0.018798354766179155,57,full_predeclared_inference,e90eda294b47248d
335,-0.00815142854527178,57,0.0029501608201350253,57,full_predeclared_inference,e90eda294b47248d
336,-0.003826678016876198,57,0.006325269786805651,57,full_predeclared_inference,e90eda294b47248d
337,-0.0070461609004977225,57,-0.001345563806661919,57,full_predeclared_inference,e90eda294b47248d
338,-0.0005358895554465478,57,0.008705522656614685,57,full_predeclared_inference,e90eda294b47248d
339,0.008425300284857877,57,-0.00818376557257708,57,full_predeclared_inference,e90eda294b47248d
340,0.0099611429508272,57,0.0013825428416508823,57,full_predeclared_inference,e90eda294b47248d
341,-0.009885241913049831,57,-0.019940544378714783,57,full_predeclared_inference,e90eda294b47248d
342,-0.002020873614551693,57,0.00802918609911217,57,full_predeclared_inference,e90eda294b47248d
343,0.012603796110424656,57,-0.011259993619610241,57,full_predeclared_inference,e90eda294b47248d
344,-0.004628577212418816,57,-0.011548882415427172,57,full_predeclared_inference,e90eda294b47248d
345,-0.00643706586788492,57,-0.004727431359450848,57,full_predeclared_inference,e90eda294b47248d
346,-0.024327462508889147,57,-0.016940280984978368,57,full_predeclared_inference,e90eda294b47248d
347,0.0007645529946996606,57,-0.00613002684516377,57,full_predeclared_inference,e90eda294b47248d
348,-0.005128758028026649,57,0.0067653444841855315,57,full_predeclared_inference,e90eda294b47248d
349,-0.010429064814181942,57,-0.01697346742753212,57,full_predeclared_inference,e90eda294b47248d
350,0.0110967201881928,57,-0.0019311450198578105,57,full_predeclared_inference,e90eda294b47248d
351,0.005580267915188335,57,0.005314804930238328,57,full_predeclared_inference,e90eda294b47248d
352,-0.001927476080205066,57,-0.0016829424300463939,57,full_predeclared_inference,e90eda294b47248d
353,-0.004820856421389262,57,-0.014499452652472733,57,full_predeclared_inference,e90eda294b47248d
354,-0.0008507392599839704,57,-0.012989276162758183,57,full_predeclared_inference,e90eda294b47248d
355,-0.02185487936104627,57,-0.0007248989570779711,57,full_predeclared_inference,e90eda294b47248d
356,-0.012507638061225523,57,0.004663863582387159,57,full_predeclared_inference,e90eda294b47248d
357,0.0003036905067554273,57,-0.0027130669247367937,57,full_predeclared_inference,e90eda294b47248d
358,-0.00888760717967975,57,-0.018601083361110677,57,full_predeclared_inference,e90eda294b47248d
359,-0.0039420759028234295,57,0.01010011960622454,57,full_predeclared_inference,e90eda294b47248d
360,0.00297903143479813,57,-0.008641274955885713,57,full_predeclared_inference,e90eda294b47248d
361,-0.011062288440277745,57,-0.00041408420737558914,57,full_predeclared_inference,e90eda294b47248d
362,0.0060343424397934975,57,-0.0063397943928059,57,full_predeclared_inference,e90eda294b47248d
363,-0.004198327124443093,57,0.013695724341102044,57,full_predeclared_inference,e90eda294b47248d
364,-0.001245128911464995,57,-0.0047212807364799695,57,full_predeclared_inference,e90eda294b47248d
365,-0.002851367078793505,57,0.004777601979952539,57,full_predeclared_inference,e90eda294b47248d
366,-0.002123723309882878,57,-0.019778340690681625,57,full_predeclared_inference,e90eda294b47248d
367,-0.0193150923448252,57,-0.00518447476299809,57,full_predeclared_inference,e90eda294b47248d
368,-0.01534638183472915,57,0.012240115922223103,57,full_predeclared_inference,e90eda294b47248d
369,-0.00013918488405212614,57,0.008796225955381305,57,full_predeclared_inference,e90eda294b47248d
370,-0.0006292745226419048,57,-0.005611783468490764,57,full_predeclared_inference,e90eda294b47248d
371,0.016978923390414985,57,0.005455756664940861,57,full_predeclared_inference,e90eda294b47248d
372,0.008104980077540475,57,-0.010530293178742052,57,full_predeclared_inference,e90eda294b47248d
373,-0.0035229387913173838,57,-0.005475286997473467,57,full_predeclared_inference,e90eda294b47248d
374,-0.006852083974895333,57,0.013463689017872836,57,full_predeclared_inference,e90eda294b47248d
375,0.014135005704309984,57,-0.019123267664084308,57,full_predeclared_inference,e90eda294b47248d
376,0.010134864282857942,57,-0.004983098757605124,57,full_predeclared_inference,e90eda294b47248d
377,0.0026078034784847402,57,-0.00954887699903037,57,full_predeclared_inference,e90eda294b47248d
378,0.0032617346447755863,57,-0.004176888221877119,57,full_predeclared_inference,e90eda294b47248d
379,-0.007510977952870119,57,0.0186921721236568,57,full_predeclared_inference,e90eda294b47248d
380,-0.008178923269566906,57,0.0041168575879124095,57,full_predeclared_inference,e90eda294b47248d
381,0.0034515748015460845,57,0.00335932943929018,57,full_predeclared_inference,e90eda294b47248d
382,-0.0158634802823797,57,0.019280580539202043,57,full_predeclared_inference,e90eda294b47248d
383,0.013038072945385995,57,-0.002274690265854863,57,full_predeclared_inference,e90eda294b47248d
384,0.0036883830530245743,57,0.0017155374373441735,57,full_predeclared_inference,e90eda294b47248d
385,-0.015918288582219844,57,0.0054941374138271,57,full_predeclared_inference,e90eda294b47248d
386,0.005116378041338735,57,0.018117685305108683,57,full_predeclared_inference,e90eda294b47248d
387,0.014062583460014606,57,-0.006912398049366608,57,full_predeclared_inference,e90eda294b47248d
388,0.005392791689634611,57,0.001697538022638413,57,full_predeclared_inference,e90eda294b47248d
389,-0.008508213031963977,57,-0.001868354084073989,57,full_predeclared_inference,e90eda294b47248d
390,0.01496482157015515,57,0.014798211447985698,57,full_predeclared_inference,e90eda294b47248d
391,-0.002273756793267318,57,-0.0045227158551178455,57,full_predeclared_inference,e90eda294b47248d
392,0.002211714301975083,57,-0.011423119269484472,57,full_predeclared_inference,e90eda294b47248d
393,0.007011927623676677,57,0.001211452992246543,57,full_predeclared_inference,e90eda294b47248d
394,-0.003964605793717108,57,-0.015810944403414146,57,full_predeclared_inference,e90eda294b47248d
395,0.005900613618571709,57,0.004272072834247985,57,full_predeclared_inference,e90eda294b47248d
396,0.016813864909003894,57,-0.026126972184970915,57,full_predeclared_inference,e90eda294b47248d
397,0.01636605688574268,57,0.0070697766368784725,57,full_predeclared_inference,e90eda294b47248d
398,0.0025644129116809047,57,-0.004967232628047734,57,full_predeclared_inference,e90eda294b47248d
399,0.004156264604955751,57,0.006315437140603037,57,full_predeclared_inference,e90eda294b47248d
400,-0.00891560911961288,57,0.0015648389238388223,57,full_predeclared_inference,e90eda294b47248d
401,0.0024504067227919166,57,-0.012420565270507035,57,full_predeclared_inference,e90eda294b47248d
402,-0.009786096867842627,57,0.008900523215030763,57,full_predeclared_inference,e90eda294b47248d
403,-0.007613552495088334,57,0.00655170291980629,57,full_predeclared_inference,e90eda294b47248d
404,-0.030917566510797825,57,-0.018257821479289026,57,full_predeclared_inference,e90eda294b47248d
405,-0.009982256191378588,57,0.020029491326194433,57,full_predeclared_inference,e90eda294b47248d
406,-0.017713479470116443,57,0.008224291712734791,57,full_predeclared_inference,e90eda294b47248d
407,-0.0008740649403429876,57,0.0074041158897581736,57,full_predeclared_inference,e90eda294b47248d
408,-0.01187348328994267,57,-0.011439134655609954,57,full_predeclared_inference,e90eda294b47248d
409,-0.000654160573185523,57,0.02409948153292924,57,full_predeclared_inference,e90eda294b47248d
410,-0.010753414852423147,57,-0.011844694696280984,57,full_predeclared_inference,e90eda294b47248d
411,0.01647181019722504,57,-0.009200300155237545,57,full_predeclared_inference,e90eda294b47248d
412,-0.004326388048328767,57,0.026298678219899983,57,full_predeclared_inference,e90eda294b47248d
413,0.002585128384452117,57,-0.011949727596323288,57,full_predeclared_inference,e90eda294b47248d
414,0.004881562670432187,57,-0.010909977820720035,57,full_predeclared_inference,e90eda294b47248d
415,0.004501799649101651,57,0.01734425742826835,57,full_predeclared_inference,e90eda294b47248d
416,0.004947261039375429,57,0.012306634986569476,57,full_predeclared_inference,e90eda294b47248d
417,0.0007679400460022206,57,-0.007199998553296645,57,full_predeclared_inference,e90eda294b47248d
418,0.012145559445010633,57,-0.003349334052851026,57,full_predeclared_inference,e90eda294b47248d
419,0.0006755773056545283,57,-0.006470849999502395,57,full_predeclared_inference,e90eda294b47248d
420,-0.011654433946647091,57,0.00916790642409678,57,full_predeclared_inference,e90eda294b47248d
421,0.007102923774459391,57,0.021791676936589937,57,full_predeclared_inference,e90eda294b47248d
422,0.010441136936629429,57,-0.01967088215185105,57,full_predeclared_inference,e90eda294b47248d
423,-0.006534089740850179,57,0.011490678190543287,57,full_predeclared_inference,e90eda294b47248d
424,0.0038239375768602288,57,0.00302387319119463,57,full_predeclared_inference,e90eda294b47248d
425,0.007384550828620726,57,0.020071842194780472,57,full_predeclared_inference,e90eda294b47248d
426,0.0076564304656383374,57,-0.006266565944117005,57,full_predeclared_inference,e90eda294b47248d
427,0.0030896394957920545,57,0.009449325499824865,57,full_predeclared_inference,e90eda294b47248d
428,-0.00025641067773479547,57,0.009060658601652654,57,full_predeclared_inference,e90eda294b47248d
429,-0.01605301781173678,57,0.0011550583362394818,57,full_predeclared_inference,e90eda294b47248d
430,0.002769304519594246,57,0.0025216471769190034,57,full_predeclared_inference,e90eda294b47248d
431,-0.00033882611571889516,57,-0.0001930998012869595,57,full_predeclared_inference,e90eda294b47248d
432,-0.0023523019207275352,57,-0.012017353782304108,57,full_predeclared_inference,e90eda294b47248d
433,0.0048527267724842085,57,-0.008865085966745897,57,full_predeclared_inference,e90eda294b47248d
434,-0.007978079124992767,57,-0.008729820166791946,57,full_predeclared_inference,e90eda294b47248d
435,-0.008910751841049079,57,-0.005870282481699675,57,full_predeclared_inference,e90eda294b47248d
436,-0.015091836514164647,57,0.004002293987038202,57,full_predeclared_inference,e90eda294b47248d
437,-0.0023054390443791742,57,-0.005800221175676525,57,full_predeclared_inference,e90eda294b47248d
438,-0.012257237593286778,57,-0.00030382170600884,57,full_predeclared_inference,e90eda294b47248d
439,-0.006215665860239901,57,0.004643990295532639,57,full_predeclared_inference,e90eda294b47248d
440,-0.0025284053284408453,57,-0.007174565404412256,57,full_predeclared_inference,e90eda294b47248d
441,-0.008870438441393343,57,0.006432059197046856,57,full_predeclared_inference,e90eda294b47248d
442,-0.0009539651172464188,57,-0.003311117135815335,57,full_predeclared_inference,e90eda294b47248d
443,-0.0015919683823188988,57,-0.0009133384644589785,57,full_predeclared_inference,e90eda294b47248d
444,-0.0018929191565836556,57,-0.013234056855654612,57,full_predeclared_inference,e90eda294b47248d
445,-0.0029709885948542803,57,0.019150240005632344,57,full_predeclared_inference,e90eda294b47248d
446,-0.013379763456036385,57,0.016590867860761093,57,full_predeclared_inference,e90eda294b47248d
447,1.307310089424169e-05,57,-0.003952896969836148,57,full_predeclared_inference,e90eda294b47248d
448,-0.022523073594533774,57,0.005571275838197792,57,full_predeclared_inference,e90eda294b47248d
449,-0.007420934039060714,57,-0.006311694475438694,57,full_predeclared_inference,e90eda294b47248d
450,-0.012027891704497144,57,-0.007839419622695009,57,full_predeclared_inference,e90eda294b47248d
451,0.0023901099679073763,57,-0.004989456668550777,57,full_predeclared_inference,e90eda294b47248d
452,-0.005160474801058728,57,0.005430290980958575,57,full_predeclared_inference,e90eda294b47248d
453,-0.018479351183589898,57,0.0001923102543666906,57,full_predeclared_inference,e90eda294b47248d
454,0.0181838933304899,57,0.002208830606919029,57,full_predeclared_inference,e90eda294b47248d
455,-0.021633274912479565,57,0.013108633434088465,57,full_predeclared_inference,e90eda294b47248d
456,0.002474964107716961,57,-0.0010535956478834928,57,full_predeclared_inference,e90eda294b47248d
457,-0.0032153875364733233,57,0.004034571439218012,57,full_predeclared_inference,e90eda294b47248d
458,0.005412616022696046,57,-0.009006408761182274,57,full_predeclared_inference,e90eda294b47248d
459,-0.016153632965223187,57,-0.0038835721733784284,57,full_predeclared_inference,e90eda294b47248d
460,0.008653286263137602,57,0.006504720438794195,57,full_predeclared_inference,e90eda294b47248d
461,0.014883928541734308,57,0.02156284739380521,57,full_predeclared_inference,e90eda294b47248d
462,-0.006679863654821917,57,-0.006497197583609419,57,full_predeclared_inference,e90eda294b47248d
463,-0.0036774153065465983,57,0.0065922909246936634,57,full_predeclared_inference,e90eda294b47248d
464,0.00396942550152452,57,-0.009978653299358983,57,full_predeclared_inference,e90eda294b47248d
465,-0.007791828658698651,57,-0.004668726853719368,57,full_predeclared_inference,e90eda294b47248d
466,0.01130431961957149,57,-0.0020713860443780804,57,full_predeclared_inference,e90eda294b47248d
467,0.014470815078886092,57,0.016890170866346515,57,full_predeclared_inference,e90eda294b47248d
468,-0.010889953056243178,57,0.003212730707672615,57,full_predeclared_inference,e90eda294b47248d
469,-0.005014208014449477,57,0.01120999626903834,57,full_predeclared_inference,e90eda294b47248d
470,-0.0029716883978842777,57,-0.012145558623226513,57,full_predeclared_inference,e90eda294b47248d
471,0.004714124686190883,57,-0.005624447797577425,57,full_predeclared_inference,e90eda294b47248d
472,-0.005361712845581796,57,0.005703976753462984,57,full_predeclared_inference,e90eda294b47248d
473,-0.007637491310789051,57,0.022798807493696723,57,full_predeclared_inference,e90eda294b47248d
474,0.007216471733102603,57,-0.006519215886570541,57,full_predeclared_inference,e90eda294b47248d
475,-0.006856067808074559,57,-0.003939346677551538,57,full_predeclared_inference,e90eda294b47248d
476,-0.008985917138443805,57,-0.0035710805067817363,57,full_predeclared_inference,e90eda294b47248d
477,-0.003709197974341645,57,-0.009602594214680666,57,full_predeclared_inference,e90eda294b47248d
478,-0.0024398462836764507,57,-0.009965888242329243,57,full_predeclared_inference,e90eda294b47248d
479,0.00460635939601486,57,-0.0037115580043300764,57,full_predeclared_inference,e90eda294b47248d
480,-0.012791496197936781,57,0.012919959352471286,57,full_predeclared_inference,e90eda294b47248d
481,-0.018860998538239884,57,0.003293126477018627,57,full_predeclared_inference,e90eda294b47248d
482,-0.006416564869685667,57,-0.0012649606356324805,57,full_predeclared_inference,e90eda294b47248d
483,-0.013471304924043609,57,0.001853456786632826,57,full_predeclared_inference,e90eda294b47248d
484,0.003012987110169054,57,-0.011786434672654361,57,full_predeclared_inference,e90eda294b47248d
485,-0.01577777824260322,57,0.0019429811588866676,57,full_predeclared_inference,e90eda294b47248d
486,-0.006320183566243921,57,0.012452486070746987,57,full_predeclared_inference,e90eda294b47248d
487,0.00555954378213668,57,0.0019541004429674976,57,full_predeclared_inference,e90eda294b47248d
488,0.004299964362531466,57,0.0075611324147317836,57,full_predeclared_inference,e90eda294b47248d
489,0.0058801203914455496,57,0.011090393840448165,57,full_predeclared_inference,e90eda294b47248d
490,0.020394321326725667,57,0.015881299560934998,57,full_predeclared_inference,e90eda294b47248d
491,-0.010895151748659558,57,0.0195549145830302,57,full_predeclared_inference,e90eda294b47248d
492,-0.00464260350275862,57,0.007245282853028589,57,full_predeclared_inference,e90eda294b47248d
493,0.004793881314814143,57,-0.000888193495935441,57,full_predeclared_inference,e90eda294b47248d
494,-0.005262417965913684,57,-0.002479489516740313,57,full_predeclared_inference,e90eda294b47248d
495,-0.004744447827157491,57,-0.001995106345064343,57,full_predeclared_inference,e90eda294b47248d
496,0.010521313411755346,57,-0.015739535551143224,57,full_predeclared_inference,e90eda294b47248d
497,-0.0030599240890259076,57,-0.0001328922130297283,57,full_predeclared_inference,e90eda294b47248d
498,-0.021174244195117608,57,0.004953054645316342,57,full_predeclared_inference,e90eda294b47248d
499,-0.003833277423174785,57,-0.005204926737385932,57,full_predeclared_inference,e90eda294b47248d
500,-0.01377508442657896,57,-0.005671261084683245,57,full_predeclared_inference,e90eda294b47248d
501,0.013399361198476022,57,0.002518382697943863,57,full_predeclared_inference,e90eda294b47248d
502,-0.0015517473858129094,57,0.004273464664457746,57,full_predeclared_inference,e90eda294b47248d
503,-0.013812367966037544,57,-0.004805686606014505,57,full_predeclared_inference,e90eda294b47248d
504,0.0031170601611981074,57,-0.0011049642278962552,57,full_predeclared_inference,e90eda294b47248d
505,0.003944239879076542,57,0.0053963003119645225,57,full_predeclared_inference,e90eda294b47248d
506,-0.0067183375236744315,57,-0.0008920254542776311,57,full_predeclared_inference,e90eda294b47248d
507,0.014238293325030857,57,0.003591403684607095,57,full_predeclared_inference,e90eda294b47248d
508,0.01361176412184121,57,-0.0053000577076861045,57,full_predeclared_inference,e90eda294b47248d
509,0.01295440504362155,57,0.0025801966952425457,57,full_predeclared_inference,e90eda294b47248d
510,-0.01983894654138091,57,0.019681633273937314,57,full_predeclared_inference,e90eda294b47248d
511,0.01585234980328021,57,-3.2046647180187605e-05,57,full_predeclared_inference,e90eda294b47248d
512,0.011618225142964204,57,-0.016046180668517394,57,full_predeclared_inference,e90eda294b47248d
513,0.012155043172513608,57,-0.005874118041775752,57,full_predeclared_inference,e90eda294b47248d
514,-0.00046624392859979816,57,0.007103074767603545,57,full_predeclared_inference,e90eda294b47248d
515,0.010223642751666628,57,0.00487348521612773,57,full_predeclared_inference,e90eda294b47248d
516,-0.00593823390219325,57,-0.0043284622425207855,57,full_predeclared_inference,e90eda294b47248d
517,-0.0031415994040767618,57,-0.008942694348151547,57,full_predeclared_inference,e90eda294b47248d
518,-0.00011802431822517205,57,-0.015666979904437002,57,full_predeclared_inference,e90eda294b47248d
519,0.0014105907583312775,57,-0.013185668282026433,57,full_predeclared_inference,e90eda294b47248d
520,0.008462075915721247,57,0.012914780217405185,57,full_predeclared_inference,e90eda294b47248d
521,0.013969262674353193,57,0.01332640532814264,57,full_predeclared_inference,e90eda294b47248d
522,0.001773884304278794,57,0.0027427306867442145,57,full_predeclared_inference,e90eda294b47248d
523,-0.002631570433749447,57,-0.009286553068127602,57,full_predeclared_inference,e90eda294b47248d
524,0.00928723839447735,57,0.0030068016884329213,57,full_predeclared_inference,e90eda294b47248d
525,-0.003048352741273031,57,-0.0023851403579109643,57,full_predeclared_inference,e90eda294b47248d
526,0.003619066055748051,57,0.002164626759395791,57,full_predeclared_inference,e90eda294b47248d
527,0.024863206444281253,57,0.0046525451141400465,57,full_predeclared_inference,e90eda294b47248d
528,-0.005187548424889009,57,0.02014155697952562,57,full_predeclared_inference,e90eda294b47248d
529,0.006850642141885813,57,-0.00922355925351742,57,full_predeclared_inference,e90eda294b47248d
530,-0.015459155573532342,57,0.01593097379639972,57,full_predeclared_inference,e90eda294b47248d
531,-0.010180575515191947,57,0.0009245827199066,57,full_predeclared_inference,e90eda294b47248d
532,-0.025534092925549524,57,-0.005698925932815328,57,full_predeclared_inference,e90eda294b47248d
533,-0.02097611002438188,57,0.006582751438391755,57,full_predeclared_inference,e90eda294b47248d
534,0.0035207475727557884,57,-0.0013021002668425622,57,full_predeclared_inference,e90eda294b47248d
535,-0.002198367924782006,57,-0.001112105415550353,57,full_predeclared_inference,e90eda294b47248d
536,-0.0038190007086257964,57,-0.006621311090462885,57,full_predeclared_inference,e90eda294b47248d
537,0.006755419364970808,57,-0.003352503533121538,57,full_predeclared_inference,e90eda294b47248d
538,-0.014243993505246515,57,0.0024059949488052386,57,full_predeclared_inference,e90eda294b47248d
539,0.0032054143706124684,57,-0.004405268072420794,57,full_predeclared_inference,e90eda294b47248d
540,0.00593176473447961,57,-0.0023090622577372514,57,full_predeclared_inference,e90eda294b47248d
541,-0.003159597634821546,57,0.013392707169908261,57,full_predeclared_inference,e90eda294b47248d
542,-0.007753524580814949,57,1.2073328354284666e-06,57,full_predeclared_inference,e90eda294b47248d
543,0.004105404356759181,57,0.010662712910857406,57,full_predeclared_inference,e90eda294b47248d
544,0.012167070299328703,57,0.0009113602185575828,57,full_predeclared_inference,e90eda294b47248d
545,0.01422980455997164,57,-0.002271187114145479,57,full_predeclared_inference,e90eda294b47248d
546,0.0066117502129505,57,-0.002991188234132764,57,full_predeclared_inference,e90eda294b47248d
547,0.0010447698195393223,57,-0.013567578124632674,57,full_predeclared_inference,e90eda294b47248d
548,0.006688614412473604,57,0.02013786735980669,57,full_predeclared_inference,e90eda294b47248d
549,-0.016113491541485777,57,0.013006083393260018,57,full_predeclared_inference,e90eda294b47248d
550,0.002421479761206757,57,0.005245721016147727,57,full_predeclared_inference,e90eda294b47248d
551,0.007074922622073608,57,-0.01031144061384642,57,full_predeclared_inference,e90eda294b47248d
552,0.0070071540305803775,57,-0.005846670084311843,57,full_predeclared_inference,e90eda294b47248d
553,-0.004527149473331286,57,-0.009127830911243707,57,full_predeclared_inference,e90eda294b47248d
554,0.01513265882980001,57,-0.0025563789840545876,57,full_predeclared_inference,e90eda294b47248d
555,-0.0024678055439657657,57,0.0020558922171329767,57,full_predeclared_inference,e90eda294b47248d
556,0.020224988204259255,57,-0.011119264585262441,57,full_predeclared_inference,e90eda294b47248d
557,0.004029501491269933,57,-0.009823060692674575,57,full_predeclared_inference,e90eda294b47248d
558,0.013659338844988956,57,-0.015250368799050187,57,full_predeclared_inference,e90eda294b47248d
559,0.0032673118654329768,57,-0.013579013030973423,57,full_predeclared_inference,e90eda294b47248d
560,-0.014130377041252858,57,-0.009311270945922673,57,full_predeclared_inference,e90eda294b47248d
561,-0.0033591980640991113,57,-0.005359246164493456,57,full_predeclared_inference,e90eda294b47248d
562,-0.01036465048807968,57,0.00570747900426459,57,full_predeclared_inference,e90eda294b47248d
563,0.004849446657190486,57,0.009026565367003428,57,full_predeclared_inference,e90eda294b47248d
564,-0.006258243120709035,57,-0.007557471070047087,57,full_predeclared_inference,e90eda294b47248d
565,0.013233332590781705,57,-0.001071257103190876,57,full_predeclared_inference,e90eda294b47248d
566,0.003334311545754025,57,0.004188258241137272,57,full_predeclared_inference,e90eda294b47248d
567,-0.014177040412423595,57,0.0076659832689450974,57,full_predeclared_inference,e90eda294b47248d
568,0.010494171814873984,57,-0.013833097533754184,57,full_predeclared_inference,e90eda294b47248d
569,0.0071821320296105275,57,-0.013409509954030802,57,full_predeclared_inference,e90eda294b47248d
570,0.005032179783580152,57,0.007442563664542253,57,full_predeclared_inference,e90eda294b47248d
571,-0.0015264414964246025,57,0.01385474078250797,57,full_predeclared_inference,e90eda294b47248d
572,0.001848317202497561,57,-0.013437758966010138,57,full_predeclared_inference,e90eda294b47248d
573,0.004925173397695532,57,-0.011205334905493676,57,full_predeclared_inference,e90eda294b47248d
574,0.009870092391171398,57,-0.012900855162927459,57,full_predeclared_inference,e90eda294b47248d
575,-0.010594981281851464,57,-0.004008242890872954,57,full_predeclared_inference,e90eda294b47248d
576,-0.003835516476943049,57,-0.009951589413086902,57,full_predeclared_inference,e90eda294b47248d
577,0.007876802551696893,57,-0.008445006124474113,57,full_predeclared_inference,e90eda294b47248d
578,-0.011734949665186047,57,0.0005831218144543917,57,full_predeclared_inference,e90eda294b47248d
579,0.0020383874654238345,57,0.010713394159085707,57,full_predeclared_inference,e90eda294b47248d
580,-0.0016501289417586835,57,-0.009745856169744214,57,full_predeclared_inference,e90eda294b47248d
581,0.005709076791137864,57,-0.014624613398667642,57,full_predeclared_inference,e90eda294b47248d
582,-0.008222544880639813,57,0.0030232476147710775,57,full_predeclared_inference,e90eda294b47248d
583,-0.007820041019590612,57,-0.012952169886455332,57,full_predeclared_inference,e90eda294b47248d
584,-0.005905761896698447,57,-0.021864947275547126,57,full_predeclared_inference,e90eda294b47248d
585,-0.003614006974481657,57,0.002683930124738528,57,full_predeclared_inference,e90eda294b47248d
586,-0.006417235180827762,57,0.003980088791156675,57,full_predeclared_inference,e90eda294b47248d
587,0.0014137947164378193,57,-0.006307454166616699,57,full_predeclared_inference,e90eda294b47248d
588,-0.02057176905831937,57,-0.0018015991040535584,57,full_predeclared_inference,e90eda294b47248d
589,-0.019546174361008167,57,-0.0032722657650847667,57,full_predeclared_inference,e90eda294b47248d
590,-0.0025812647873352055,57,-0.002924586939649971,57,full_predeclared_inference,e90eda294b47248d
591,0.006468685677123787,57,-0.005380905270400048,57,full_predeclared_inference,e90eda294b47248d
592,-0.009739670712157237,57,-0.0025163447557896928,57,full_predeclared_inference,e90eda294b47248d
593,-0.00828071614952188,57,0.009076898982069976,57,full_predeclared_inference,e90eda294b47248d
594,0.0024556504592073308,57,0.011930837155578659,57,full_predeclared_inference,e90eda294b47248d
595,-0.0005089349558604915,57,0.0030815363900113632,57,full_predeclared_inference,e90eda294b47248d
596,-0.006609180435625051,57,-0.012761242459748964,57,full_predeclared_inference,e90eda294b47248d
597,-0.002378657411282046,57,-0.003411072795203262,57,full_predeclared_inference,e90eda294b47248d
598,-0.0024183348938235203,57,-0.024142751697011855,57,full_predeclared_inference,e90eda294b47248d
599,-0.0007942225351179284,57,-0.015929130873051974,57,full_predeclared_inference,e90eda294b47248d
600,-0.0007838012469336213,57,-0.0020526164119483927,57,full_predeclared_inference,e90eda294b47248d
601,0.015029588311311756,57,-0.0005893687417713207,57,full_predeclared_inference,e90eda294b47248d
602,0.010121979238229549,57,0.008285578072241286,57,full_predeclared_inference,e90eda294b47248d
603,0.0008395697555241336,57,-0.0070844466661286075,57,full_predeclared_inference,e90eda294b47248d
604,-0.0026098174700293743,57,0.013259794987971142,57,full_predeclared_inference,e90eda294b47248d
605,0.01754087860923711,57,0.0006199670130138109,57,full_predeclared_inference,e90eda294b47248d
606,-0.009034986624996041,57,0.0053596208580609745,57,full_predeclared_inference,e90eda294b47248d
607,0.014514690236838896,57,-0.012348844775492113,57,full_predeclared_inference,e90eda294b47248d
